"","taphonomyValues","decayRate","PerDay"
"258",0.513259652630352,5.479452e-05,0.0005479452
"259",0.513106655155927,5.479452e-05,0.0005479452
"260",0.513082394439376,5.479452e-05,0.0005479452
"261",0.514161090467565,5.479452e-05,0.0005479452
"262",0.513689733282413,5.479452e-05,0.0005479452
"263",0.512818727924009,5.479452e-05,0.0005479452
"264",0.51341043139713,5.479452e-05,0.0005479452
"265",0.51308444052089,5.479452e-05,0.0005479452
"266",0.512737696148097,5.479452e-05,0.0005479452
"267",0.514025118357489,5.479452e-05,0.0005479452
"268",0.51322841335629,5.479452e-05,0.0005479452
"269",0.513667865534411,5.479452e-05,0.0005479452
"270",0.512994788018199,5.479452e-05,0.0005479452
"271",0.513444761655514,5.479452e-05,0.0005479452
"272",0.513253314750036,5.479452e-05,0.0005479452
"273",0.513394070379302,5.479452e-05,0.0005479452
"274",0.513457738441775,5.479452e-05,0.0005479452
"275",0.51374506873779,5.479452e-05,0.0005479452
"276",0.512653018796652,5.479452e-05,0.0005479452
"277",0.513122995718851,5.479452e-05,0.0005479452
"278",0.512432014441012,5.479452e-05,0.0005479452
"279",0.513173235312621,5.479452e-05,0.0005479452
"280",0.513739704955513,5.479452e-05,0.0005479452
"281",0.513076011114858,5.479452e-05,0.0005479452
"282",0.512937923289152,5.479452e-05,0.0005479452
"283",0.513427427398587,5.479452e-05,0.0005479452
"284",0.513557492453248,5.479452e-05,0.0005479452
"285",0.512574278675287,5.479452e-05,0.0005479452
"286",0.513190253650326,5.479452e-05,0.0005479452
"287",0.512349511531873,5.479452e-05,0.0005479452
"288",0.513244961566497,5.479452e-05,0.0005479452
"289",0.512956258301908,5.479452e-05,0.0005479452
"290",0.513500733178169,5.479452e-05,0.0005479452
"291",0.513455883921374,5.479452e-05,0.0005479452
"292",0.514006868270209,5.479452e-05,0.0005479452
"293",0.513583883859372,5.479452e-05,0.0005479452
"294",0.512580543203871,5.479452e-05,0.0005479452
"295",0.513598222416651,5.479452e-05,0.0005479452
"296",0.513710650809794,5.479452e-05,0.0005479452
"297",0.513360458244609,5.479452e-05,0.0005479452
"298",0.513529419518481,5.479452e-05,0.0005479452
"299",0.513508342689934,5.479452e-05,0.0005479452
"300",0.51380093403318,5.479452e-05,0.0005479452
"301",0.512748154631061,5.479452e-05,0.0005479452
"302",0.513661395809744,5.479452e-05,0.0005479452
"303",0.51211920577282,5.479452e-05,0.0005479452
"304",0.513170684909181,5.479452e-05,0.0005479452
"305",0.513745246984414,5.479452e-05,0.0005479452
"306",0.512435788965901,5.479452e-05,0.0005479452
"307",0.513981715928343,5.479452e-05,0.0005479452
"308",0.512614311275732,5.479452e-05,0.0005479452
"309",0.512886577203789,5.479452e-05,0.0005479452
"310",0.512547436818392,5.479452e-05,0.0005479452
"311",0.513366755458726,5.479452e-05,0.0005479452
"312",0.514330510133163,5.479452e-05,0.0005479452
"313",0.5127771234859,5.479452e-05,0.0005479452
"314",0.51219975505529,5.479452e-05,0.0005479452
"315",0.513490456032786,5.479452e-05,0.0005479452
"316",0.513565691318639,5.479452e-05,0.0005479452
"317",0.513714190370518,5.479452e-05,0.0005479452
"318",0.51317934033185,5.479452e-05,0.0005479452
"319",0.51368185281597,5.479452e-05,0.0005479452
"320",0.513816561493686,5.479452e-05,0.0005479452
"321",0.512817853117906,5.479452e-05,0.0005479452
"322",0.513136589441476,5.479452e-05,0.0005479452
"323",0.513724885761769,5.479452e-05,0.0005479452
"324",0.513351471357862,5.479452e-05,0.0005479452
"325",0.51392556996223,5.479452e-05,0.0005479452
"326",0.512708806012375,5.479452e-05,0.0005479452
"327",0.512513017752115,5.479452e-05,0.0005479452
"328",0.513239071553154,5.479452e-05,0.0005479452
"329",0.513011985584785,5.479452e-05,0.0005479452
"330",0.513517090070049,5.479452e-05,0.0005479452
"331",0.512692665889112,5.479452e-05,0.0005479452
"332",0.513253777652388,5.479452e-05,0.0005479452
"333",0.513028977353858,5.479452e-05,0.0005479452
"334",0.513529100899528,5.479452e-05,0.0005479452
"335",0.513563635629797,5.479452e-05,0.0005479452
"336",0.514290189824912,5.479452e-05,0.0005479452
"337",0.513646115532755,5.479452e-05,0.0005479452
"338",0.513540803633682,5.479452e-05,0.0005479452
"339",0.513381750787417,5.479452e-05,0.0005479452
"340",0.51390875946395,5.479452e-05,0.0005479452
"341",0.513734654475336,5.479452e-05,0.0005479452
"342",0.513307192281239,5.479452e-05,0.0005479452
"343",0.512659998993002,5.479452e-05,0.0005479452
"344",0.513744597772912,5.479452e-05,0.0005479452
"345",0.512935721024163,5.479452e-05,0.0005479452
"346",0.512825510121628,5.479452e-05,0.0005479452
"347",0.513307835534584,5.479452e-05,0.0005479452
"348",0.513913022238728,5.479452e-05,0.0005479452
"349",0.513851405507303,5.479452e-05,0.0005479452
"350",0.513918484083797,5.479452e-05,0.0005479452
"351",0.513431166485931,5.479452e-05,0.0005479452
"352",0.513615175405245,5.479452e-05,0.0005479452
"353",0.513426870428877,5.479452e-05,0.0005479452
"354",0.513530163679259,5.479452e-05,0.0005479452
"355",0.513119761152738,5.479452e-05,0.0005479452
"356",0.514240847565063,5.479452e-05,0.0005479452
"357",0.513731514038798,5.479452e-05,0.0005479452
"358",0.513124360734235,5.479452e-05,0.0005479452
"359",0.514059180332706,5.479452e-05,0.0005479452
"360",0.513662109590503,5.479452e-05,0.0005479452
"361",0.513589369219967,5.479452e-05,0.0005479452
"362",0.512667456632761,5.479452e-05,0.0005479452
"363",0.513290811422417,5.479452e-05,0.0005479452
"364",0.514088810094386,5.479452e-05,0.0005479452
"365",0.51366573160505,5.479452e-05,0.0005479452
"366",0.513103819764342,5.479452e-05,0.0005479452
"367",0.51279035667767,5.479452e-05,0.0005479452
"368",0.512714730638498,5.479452e-05,0.0005479452
"369",0.513246549074396,5.479452e-05,0.0005479452
"370",0.513041848834335,5.479452e-05,0.0005479452
"371",0.513128391417478,5.479452e-05,0.0005479452
"372",0.513177674440506,5.479452e-05,0.0005479452
"373",0.513997665532595,5.479452e-05,0.0005479452
"374",0.512706770888831,5.479452e-05,0.0005479452
"375",0.512861571252307,5.479452e-05,0.0005479452
"376",0.513506230459064,5.479452e-05,0.0005479452
"377",0.513169492257706,5.479452e-05,0.0005479452
"378",0.513488075609792,5.479452e-05,0.0005479452
"379",0.512841125052772,5.479452e-05,0.0005479452
"380",0.513723371164175,5.479452e-05,0.0005479452
"381",0.512560336124533,5.479452e-05,0.0005479452
"382",0.513267664023838,5.479452e-05,0.0005479452
"383",0.513176518278379,5.479452e-05,0.0005479452
"384",0.512940009177653,5.479452e-05,0.0005479452
"385",0.51321582059683,5.479452e-05,0.0005479452
"386",0.513201762430314,5.479452e-05,0.0005479452
"387",0.5141814437146,5.479452e-05,0.0005479452
"388",0.513588280668354,5.479452e-05,0.0005479452
"389",0.512126179002436,5.479452e-05,0.0005479452
"390",0.513231277515813,5.479452e-05,0.0005479452
"391",0.51320056954784,5.479452e-05,0.0005479452
"392",0.513935083856368,5.479452e-05,0.0005479452
"393",0.513601119719587,5.479452e-05,0.0005479452
"394",0.513560510660935,5.479452e-05,0.0005479452
"395",0.51318098189822,5.479452e-05,0.0005479452
"396",0.512723506089584,5.479452e-05,0.0005479452
"397",0.512681441149554,5.479452e-05,0.0005479452
"398",0.513676450006581,5.479452e-05,0.0005479452
"399",0.512650906306257,5.479452e-05,0.0005479452
"400",0.513003275446576,5.479452e-05,0.0005479452
"401",0.512833978448122,5.479452e-05,0.0005479452
"402",0.513844465603295,5.479452e-05,0.0005479452
"403",0.513040597251793,5.479452e-05,0.0005479452
"404",0.513386285598996,5.479452e-05,0.0005479452
"405",0.513840896035372,5.479452e-05,0.0005479452
"406",0.512899134894965,5.479452e-05,0.0005479452
"407",0.513763493240253,5.479452e-05,0.0005479452
"408",0.512879503121361,5.479452e-05,0.0005479452
"409",0.512821792452721,5.479452e-05,0.0005479452
"410",0.513449255207145,5.479452e-05,0.0005479452
"411",0.513438289262737,5.479452e-05,0.0005479452
"412",0.51263306797338,5.479452e-05,0.0005479452
"413",0.514014967237896,5.479452e-05,0.0005479452
"414",0.51344278747321,5.479452e-05,0.0005479452
"415",0.513237660424822,5.479452e-05,0.0005479452
"416",0.513428231043926,5.479452e-05,0.0005479452
"417",0.513324428759196,5.479452e-05,0.0005479452
"418",0.513310836561033,5.479452e-05,0.0005479452
"419",0.513201543919499,5.479452e-05,0.0005479452
"420",0.513362944068746,5.479452e-05,0.0005479452
"421",0.513580093455287,5.479452e-05,0.0005479452
"422",0.514034615379074,5.479452e-05,0.0005479452
"423",0.512712225581742,5.479452e-05,0.0005479452
"424",0.514078553742537,5.479452e-05,0.0005479452
"425",0.513479460026289,5.479452e-05,0.0005479452
"426",0.513376660964476,5.479452e-05,0.0005479452
"427",0.513655543854631,5.479452e-05,0.0005479452
"428",0.512850373985257,5.479452e-05,0.0005479452
"429",0.514209258762469,5.479452e-05,0.0005479452
