"","startAges","decayLevels","states","decayRates","decayRateRounded"
"1",500,1,0,0.000444175384473056,0
"2",500,1,1,0.00730932829901576,0.007
"3",500,1,1,0.0117894979193807,0.012
"4",500,1,1,0.0111168334260583,0.011
"5",500,1,1,0.0134487273171544,0.013
"6",500,1,1,0.0187290105968714,0.019
"7",500,1,1,0.012290813960135,0.012
"8",500,1,1,0.0196485798805952,0.02
"9",500,1,1,0.00292584765702486,0.003
"10",500,1,1,0.0104862777516246,0.01
"11",500,1,1,0.0168034192174673,0.017
"12",500,1,0,0.00717606162652373,0.007
"13",500,1,0,0.014985796995461,0.015
"14",500,1,0,0.00170261575840414,0.002
"15",500,1,1,0.0049775019288063,0.005
"16",500,1,0,0.00248798099346459,0.002
"17",500,1,0,0.00894021615386009,0.009
"18",500,1,1,0.0155590903013945,0.016
"19",500,1,1,0.00556773273274302,0.006
"20",500,1,0,0.0192327443510294,0.019
"21",500,1,1,0.00729933939874172,0.007
"22",500,1,0,0.000207539807888679,0
"23",500,1,1,0.0161644797772169,0.016
"24",500,1,0,0.00691746966913342,0.007
"25",500,1,0,0.0105835944414139,0.011
"26",500,1,0,0.00319968233816326,0.003
"27",500,1,1,0.00606481498107314,0.006
"28",500,1,1,0.000599081336986274,0.001
"29",500,1,0,0.00629113800823689,0.006
"30",500,1,1,0.00318250898271799,0.003
"31",500,1,0,0.0175293162465096,0.018
"32",500,1,1,0.0158829055726528,0.016
"33",500,1,0,0.00815669819712639,0.008
"34",500,1,0,0.00454283133149147,0.005
"35",500,1,1,0.0056495051831007,0.006
"36",500,1,0,0.00977532751858234,0.01
"37",500,1,1,0.0154860876500607,0.015
"38",500,1,1,0.00701303826645017,0.007
"39",500,1,0,0.011690123938024,0.012
"40",500,1,1,0.0188468210399151,0.019
"41",500,1,1,0.0080028772354126,0.008
"42",500,1,0,0.018091794103384,0.018
"43",500,1,0,0.012989392504096,0.013
"44",500,1,1,0.0137359071522951,0.014
"45",500,1,1,0.00842407066375017,0.008
"46",500,1,0,0.00725462613627315,0.007
"47",500,1,1,0.0150887155905366,0.015
"48",500,1,0,0.0194710735231638,0.019
"49",500,1,1,0.0035280694719404,0.004
"50",500,1,0,0.0147962113842368,0.015
"51",500,1,1,0.0159113835543394,0.016
"52",500,1,0,0.0135062076151371,0.014
"53",500,1,1,0.0049981358461082,0.005
"54",500,1,0,0.0197713561356068,0.02
"55",500,1,1,0.00401020329445601,0.004
"56",500,1,0,0.0158318523317575,0.016
"57",500,1,0,0.0181082580238581,0.018
"58",500,1,1,0.0058510391972959,0.006
"59",500,1,0,0.0129678715020418,0.013
"60",500,1,0,0.00633676769211888,0.006
"61",500,1,1,0.0128317764028907,0.013
"62",500,1,1,0.0194839518517256,0.019
"63",500,1,1,0.0165760982781649,0.017
"64",500,1,0,0.00748586049303412,0.007
"65",500,1,1,0.014812140725553,0.015
"66",500,1,0,0.00947619881480932,0.009
"67",500,1,1,0.0180244594812393,0.018
"68",500,1,0,0.00966380350291729,0.01
"69",500,1,1,0.0116416439414024,0.012
"70",500,1,1,0.00709341466426849,0.007
"71",500,1,1,0.00450700102373958,0.005
"72",500,1,0,0.0197037253528833,0.02
"73",500,1,0,0.00339756277389824,0.003
"74",500,1,1,0.00929734483361244,0.009
"75",500,1,1,0.0120018860325217,0.012
"76",500,1,1,0.00389528507366776,0.004
"77",500,1,1,0.0104957334697247,0.01
"78",500,1,0,0.016072541475296,0.016
"79",500,1,1,0.0100413868203759,0.01
"80",500,1,1,0.0107385227456689,0.011
"81",500,1,1,0.0121348854154348,0.012
"82",500,1,0,0.0184084083884954,0.018
"83",500,1,1,0.0160781554877758,0.016
"84",500,1,1,0.0134111847728491,0.013
"85",500,1,0,0.0157011765986681,0.016
"86",500,1,1,0.0190274566411972,0.019
"87",500,1,1,0.00565982144325972,0.006
"88",500,1,1,0.0152168646454811,0.015
"89",500,1,0,0.00608739443123341,0.006
"90",500,1,0,0.0195928942412138,0.02
"91",500,1,0,0.00338314869441092,0.003
"92",500,1,0,0.0182533878833055,0.018
"93",500,1,1,0.0133494259789586,0.013
"94",500,1,0,0.0136057352647185,0.014
"95",500,1,0,0.0170983467251062,0.017
"96",500,1,0,0.0182110145688057,0.018
"97",500,1,1,0.00737462705001235,0.007
"98",500,1,1,0.00488487165421247,0.005
"99",500,1,0,0.0185026172548532,0.019
"100",500,1,0,0.00503335846588016,0.005
"101",500,1,0,0.00444390252232552,0.004
"102",500,1,1,0.00119740213267505,0.001
"103",500,1,1,0.00291512720286846,0.003
"104",500,1,1,0.0169323664158583,0.017
"105",500,1,0,0.013305552303791,0.013
"106",500,1,0,0.0143781015649438,0.014
"107",500,1,1,0.00433200597763062,0.004
"108",500,1,1,0.0153766106814146,0.015
"109",500,1,0,0.0118963550776243,0.012
"110",500,1,0,0.00839697755873203,0.008
"111",500,1,0,0.00530697405338287,0.005
"112",500,1,0,0.00259739044122398,0.003
"113",500,1,1,0.0133308041840792,0.013
"114",500,1,0,0.00762766133993864,0.008
"115",500,1,0,0.0147937079891562,0.015
"116",500,1,0,0.0192906428128481,0.019
"117",500,1,0,0.0173902008682489,0.017
"118",500,1,0,0.0147882644087076,0.015
"119",500,1,0,0.00543179269880056,0.005
"120",500,1,0,0.00809290539473295,0.008
"121",500,1,1,0.012880701571703,0.013
"122",500,1,0,0.0198001880198717,0.02
"123",500,1,0,0.0136146806180477,0.014
"124",500,1,0,0.00727147562429309,0.007
"125",500,1,0,0.00402129255235195,0.004
"126",500,1,0,0.00543650845065713,0.005
"127",500,1,0,0.00335099431686103,0.003
"128",500,1,1,0.00132245640270412,0.001
"129",500,1,1,0.0129129616543651,0.013
"130",500,1,1,0.0164922624826431,0.016
"131",500,1,1,0.0138259660452604,0.014
"132",500,1,1,0.0115995742380619,0.012
"133",500,1,0,0.00844206102192402,0.008
"134",500,1,1,0.0090314531698823,0.009
"135",500,1,0,0.00857102870941162,0.009
"136",500,1,0,0.00647846236824989,0.006
"137",500,1,0,0.00623372150585055,0.006
"138",500,1,0,0.0196748208254576,0.02
"139",500,1,0,0.0116973202675581,0.012
"140",500,1,1,0.00202339771203697,0.002
"141",500,1,0,0.0177616830915213,0.018
"142",500,1,0,0.0163253750652075,0.016
"143",500,1,0,0.00198550196364522,0.002
"144",500,1,0,0.0169687550514936,0.017
"145",500,1,0,0.00998451374471188,0.01
"146",500,1,1,0.00212486973032355,0.002
"147",500,1,1,0.0195890758186579,0.02
"148",500,1,0,0.0191877819597721,0.019
"149",500,1,0,0.0103445313870907,0.01
"150",500,1,0,0.0189152136445045,0.019
"151",500,1,1,0.00966010056436062,0.01
"152",500,1,1,0.0101463366299868,0.01
"153",500,1,1,0.0163000896573067,0.016
"154",500,1,0,0.010319116525352,0.01
"155",500,1,0,0.00597047805786133,0.006
"156",500,1,0,0.0162480585277081,0.016
"157",500,1,1,0.0190376210957766,0.019
"158",500,1,0,0.0102929519489408,0.01
"159",500,1,1,0.0193812027573586,0.019
"160",500,1,0,0.0146248461678624,0.015
"161",500,1,1,0.0182781778275967,0.018
"162",500,1,0,0.00300109363161027,0.003
"163",500,1,0,0.00317879323847592,0.003
"164",500,1,1,0.0126220397651196,0.013
"165",500,1,1,0.0153645109385252,0.015
"166",500,1,0,0.0117680728435516,0.012
"167",500,1,0,0.00541455112397671,0.005
"168",500,1,1,0.0127291744574904,0.013
"169",500,1,1,0.0137404706329107,0.014
"170",500,1,1,0.00510581908747554,0.005
"171",500,1,0,0.00968802068382502,0.01
"172",500,1,1,0.000993815017864108,0.001
"173",500,1,1,0.000172685176949017,0
"174",500,1,1,0.0144285531714559,0.014
"175",500,1,1,0.0124923596158624,0.012
"176",500,1,0,0.00898161623626947,0.009
"177",500,1,1,0.016478518024087,0.016
"178",500,1,1,0.000880543258972466,0.001
"179",500,1,0,0.0135804852470756,0.014
"180",500,1,1,0.00388960633426905,0.004
"181",500,1,0,0.00604140106588602,0.006
"182",500,1,0,0.00844088848680258,0.008
"183",500,1,1,0.0106018548831344,0.011
"184",500,1,0,0.00415225466713309,0.004
"185",500,1,1,0.00932107120752335,0.009
"186",500,1,0,0.0111738862469792,0.011
"187",500,1,0,0.0195351112633944,0.02
"188",500,1,0,0.010008274577558,0.01
"189",500,1,1,0.018437847495079,0.018
"190",500,1,0,0.00831644050776958,0.008
"191",500,1,1,0.0167536344379187,0.017
"192",500,1,0,0.00990661513060331,0.01
"193",500,1,0,0.0169189050793648,0.017
"194",500,1,0,0.000762032519560307,0.001
"195",500,1,1,0.0128655126318336,0.013
"196",500,1,1,0.00939937960356474,0.009
"197",500,1,0,0.0172198284417391,0.017
"198",500,1,1,0.0189614519476891,0.019
"199",500,1,0,0.00973912235349417,0.01
"200",500,1,0,0.0143698519095778,0.014
"201",500,1,1,0.00869444571435452,0.009
"202",500,1,1,0.0189134702086449,0.019
"203",500,1,1,0.0146040944382548,0.015
"204",500,1,0,0.0101565029472113,0.01
"205",500,1,0,0.0139779327437282,0.014
"206",500,1,0,0.0175087992101908,0.018
"207",500,1,1,0.0100364312529564,0.01
"208",500,1,1,0.00472349673509598,0.005
"209",500,1,0,0.012708886526525,0.013
"210",500,1,1,0.0191519483923912,0.019
"211",500,1,1,0.00369426375254989,0.004
"212",500,1,1,0.0186882670968771,0.019
"213",500,1,1,0.0134432455524802,0.013
"214",500,1,0,0.000888883252628148,0.001
"215",500,1,1,0.00788967777043581,0.008
"216",500,1,1,0.00246146367862821,0.002
"217",500,1,0,0.0198973305523396,0.02
"218",500,1,0,0.0160817950963974,0.016
"219",500,1,1,0.018832391127944,0.019
"220",500,1,1,0.0144948186352849,0.014
"221",500,1,0,0.003428237978369,0.003
"222",500,1,0,0.00285367225296795,0.003
"223",500,1,0,0.000767265330068767,0.001
"224",500,1,0,0.0132101830095053,0.013
"225",500,1,1,0.0166022423654795,0.017
"226",500,1,0,0.00240173586644232,0.002
"227",500,1,0,0.0173404701054096,0.017
"228",500,1,0,0.0180600583553314,0.018
"229",500,1,0,0.0199426840990782,0.02
"230",500,1,0,0.0157861318439245,0.016
"231",500,1,1,0.000285030138911679,0
"232",500,1,1,0.0127320494502783,0.013
"233",500,1,0,0.0186184346675873,0.019
"234",500,1,0,0.00534521322697401,0.005
"235",500,1,0,0.00643049832433462,0.006
"236",500,1,0,0.000495260464958847,0
"237",500,1,0,0.00445799762383103,0.004
"238",500,1,1,0.000896826852113008,0.001
"239",500,1,1,0.0185882803052664,0.019
"240",500,1,1,0.00980513915419579,0.01
"241",500,1,0,0.00220342236571014,0.002
"242",500,1,1,0.00851901900023222,0.009
"243",500,1,0,0.00433047953993082,0.004
"244",500,1,1,0.0143769858404994,0.014
"245",500,1,0,0.0102989645674825,0.01
"246",500,1,1,0.00482718041166663,0.005
"247",500,1,0,0.0163458120077848,0.016
"248",500,1,0,0.0188831575214863,0.019
"249",500,1,1,0.00520273530855775,0.005
"250",500,1,0,0.00596466986462474,0.006
"251",500,1,0,0.0127276908606291,0.013
"252",500,1,1,0.0182187408208847,0.018
"253",500,1,1,0.00540111912414432,0.005
"254",500,1,0,0.0180248077958822,0.018
"255",500,1,1,0.0148734273388982,0.015
"256",500,1,1,0.0102133825421333,0.01
"257",500,1,0,0.0196073167026043,0.02
"258",500,1,0,0.0143359713256359,0.014
"259",500,1,0,0.00317003298550844,0.003
"260",500,1,0,0.0126275029033422,0.013
"261",500,1,1,0.00969405565410852,0.01
"262",500,1,0,0.0118032144382596,0.012
"263",500,1,0,0.0138003723695874,0.014
"264",500,1,1,0.0109670851379633,0.011
"265",500,1,1,0.0156076531857252,0.016
"266",500,1,1,0.019782766699791,0.02
"267",500,1,1,0.0177712719887495,0.018
"268",500,1,0,0.00115173065569252,0.001
"269",500,1,1,0.00319627299904823,0.003
"270",500,1,1,0.0143205784261227,0.014
"271",500,1,0,0.0166790597140789,0.017
"272",500,1,1,0.00846861209720373,0.008
"273",500,1,0,0.00256343139335513,0.003
"274",500,1,0,0.000786463206168264,0.001
"275",500,1,0,0.010872520506382,0.011
"276",500,1,1,0.0176255498081446,0.018
"277",500,1,1,0.0162694696336985,0.016
"278",500,1,0,0.0179217215627432,0.018
"279",500,1,1,0.00270502804778516,0.003
"280",500,1,1,0.0195175800472498,0.02
"281",500,1,0,0.0184996277093887,0.018
"282",500,1,0,0.00664572278037667,0.007
"283",500,1,0,9.61539990385063e-05,0
"284",500,1,0,0.00543249724432826,0.005
"285",500,1,0,0.019483532756567,0.019
"286",500,1,1,0.0166210662573576,0.017
"287",500,1,1,0.0137554323300719,0.014
"288",500,1,0,0.0112758986651897,0.011
"289",500,1,1,0.00628428533673286,0.006
"290",500,1,1,0.0115392589941621,0.012
"291",500,1,1,0.000585298344958574,0.001
"292",500,1,0,0.0146780228242278,0.015
"293",500,1,0,0.0198018494993448,0.02
"294",500,1,1,0.00843261927366257,0.008
"295",500,1,1,0.0136712184175849,0.014
"296",500,1,1,0.0126318456605077,0.013
"297",500,1,0,0.0148246111348271,0.015
"298",500,1,0,0.0129935247823596,0.013
"299",500,1,0,0.0190579574555159,0.019
"300",500,1,0,0.00228967634029686,0.002
"301",500,1,1,0.0105570759624243,0.011
"302",500,1,0,0.00793040636926889,0.008
"303",500,1,1,0.0179567858576775,0.018
"304",500,1,1,0.00831383187323809,0.008
"305",500,1,0,0.00916922092437744,0.009
"306",500,1,0,0.00700950436294079,0.007
"307",500,1,1,0.0142259234562516,0.014
"308",500,1,1,0.0151290418580174,0.015
"309",500,1,1,0.0129233347252011,0.013
"310",500,1,1,0.0185995493084192,0.019
"311",500,1,1,8.53570745675825e-05,0
"312",500,1,0,0.00921220146119595,0.009
"313",500,1,1,0.0199912488460541,0.02
"314",500,1,0,0.014942018315196,0.015
"315",500,1,1,0.0188558083027601,0.019
"316",500,1,1,0.0113884573802352,0.011
"317",500,1,0,0.013891582377255,0.014
"318",500,1,1,0.0032912427559495,0.003
"319",500,1,0,0.00197636056691408,0.002
"320",500,1,0,0.000168251994182356,0
"321",500,1,1,0.00269853859208524,0.003
"322",500,1,0,0.0144553482532501,0.014
"323",500,1,1,0.00400837464258075,0.004
"324",500,1,0,0.0158670283854008,0.016
"325",500,1,0,0.00584698794409633,0.006
"326",500,1,1,0.0157111492007971,0.016
"327",500,1,0,0.0137204071506858,0.014
"328",500,1,0,0.0196977686136961,0.02
"329",500,1,1,0.00409294571727514,0.004
"330",500,1,0,0.000139925672556274,0
"331",500,1,1,0.00769568141549826,0.008
"332",500,1,0,0.0132348723709583,0.013
"333",500,1,0,0.0173996277153492,0.017
"334",500,1,1,0.0062526585534215,0.006
"335",500,1,0,0.0102585749700665,0.01
"336",500,1,0,0.000280195265077055,0
"337",500,1,0,0.00830165855586529,0.008
"338",500,1,0,0.00315961404703557,0.003
"339",500,1,1,0.0165383853018284,0.017
"340",500,1,1,0.0068208696320653,0.007
"341",500,1,1,0.00704902969300747,0.007
"342",500,1,1,0.00652508763596416,0.007
"343",500,1,1,0.0174410324543715,0.017
"344",500,1,1,0.0149086667224765,0.015
"345",500,1,0,0.0156317763030529,0.016
"346",500,1,1,0.00284246704541147,0.003
"347",500,1,1,0.000710896332748234,0.001
"348",500,1,0,0.0134626924991608,0.013
"349",500,1,0,0.00808546599000692,0.008
"350",500,1,0,0.0018915634136647,0.002
"351",500,1,0,0.00233292789198458,0.002
"352",500,1,1,0.00684151612222195,0.007
"353",500,1,1,0.00605462491512299,0.006
"354",500,1,1,0.0150639554485679,0.015
"355",500,1,0,0.0121199628338218,0.012
"356",500,1,0,0.00623132940381765,0.006
"357",500,1,0,0.0171155370771885,0.017
"358",500,1,0,0.00192372559104115,0.002
"359",500,1,0,0.0135127166286111,0.014
"360",500,1,1,0.0194621775299311,0.019
"361",500,1,1,0.0120533844456077,0.012
"362",500,1,0,0.0168602131307125,0.017
"363",500,1,1,0.0161766577512026,0.016
"364",500,1,0,0.0124887675046921,0.012
"365",500,1,1,0.0129012539982796,0.013
"366",500,1,1,0.00659081945195794,0.007
"367",500,1,1,0.0198038425296545,0.02
"368",500,1,0,0.00988609995692968,0.01
"369",500,1,1,0.00744589976966381,0.007
"370",500,1,0,0.0198106095194817,0.02
"371",500,1,1,0.0188110712915659,0.019
"372",500,1,1,0.00902364868670702,0.009
"373",500,1,1,0.0128950420767069,0.013
"374",500,1,1,0.00323525350540876,0.003
"375",500,1,1,0.0172342099249363,0.017
"376",500,1,0,0.0102568250149488,0.01
"377",500,1,0,0.00190291705075651,0.002
"378",500,1,1,0.00990300811827183,0.01
"379",500,1,0,0.00322723318822682,0.003
"380",500,1,0,0.00646856753155589,0.006
"381",500,1,1,0.00708842137828469,0.007
"382",500,1,1,0.00836888700723648,0.008
"383",500,1,1,0.0122199822217226,0.012
"384",500,1,0,0.0137765249237418,0.014
"385",500,1,0,0.0149449771270156,0.015
"386",500,1,1,0.0163985509425402,0.016
"387",500,1,1,0.0147977629676461,0.015
"388",500,1,1,0.0198909528553486,0.02
"389",500,1,0,0.0137519324198365,0.014
"390",500,1,1,0.0136247100308537,0.014
"391",500,1,0,0.0176224131137133,0.018
"392",500,1,1,0.00901241786777973,0.009
"393",500,1,1,0.00159847154282033,0.002
"394",500,1,0,0.011767091229558,0.012
"395",500,1,1,0.0124720903113484,0.012
"396",500,1,1,0.0122353238984942,0.012
"397",500,1,0,0.0157617293298244,0.016
"398",500,1,0,0.00525610614567995,0.005
"399",500,1,1,0.00872207898646593,0.009
"400",500,1,0,0.00912891607731581,0.009
"401",500,1,0,0.00844591483473778,0.008
"402",500,1,0,0.00583642162382603,0.006
"403",500,1,1,0.0163434855639935,0.016
"404",500,1,1,0.00545667205005884,0.005
"405",500,1,0,0.0155562367290258,0.016
"406",500,1,0,0.0166141521185637,0.017
"407",500,1,1,0.00348475761711597,0.003
"408",500,1,0,0.019218111410737,0.019
"409",500,1,1,0.0106230210512877,0.011
"410",500,1,0,0.0171574670821428,0.017
"411",500,1,1,0.00757551519200206,0.008
"412",500,1,0,0.0128278145566583,0.013
"413",500,1,0,0.019203182309866,0.019
"414",500,1,1,0.00155474408529699,0.002
"415",500,1,1,0.00649066735059023,0.006
"416",500,1,1,0.00989028438925743,0.01
"417",500,1,0,0.0160637516528368,0.016
"418",500,1,0,0.0177262388169765,0.018
"419",500,1,0,0.0196972582489252,0.02
"420",500,1,0,0.0193873383104801,0.019
"421",500,1,0,0.0195703636854887,0.02
"422",500,1,1,0.0150179211050272,0.015
"423",500,1,0,0.0162323899567127,0.016
"424",500,1,0,0.000357191427610815,0
"425",500,1,0,0.0192656852304935,0.019
"426",500,1,0,0.00783401355147362,0.008
"427",500,1,1,0.0117996232584119,0.012
"428",500,1,0,0.00222562137059867,0.002
"429",500,1,1,0.019174424931407,0.019
"430",500,1,1,0.013938944786787,0.014
"431",500,1,0,0.0149659132584929,0.015
"432",500,1,1,0.000327125773765147,0
"433",500,1,1,0.0138082662597299,0.014
"434",500,1,0,0.00934091303497553,0.009
"435",500,1,0,0.0159178767353296,0.016
"436",500,1,0,0.00984942354261875,0.01
"437",500,1,1,0.00553315877914429,0.006
"438",500,1,1,0.013289688155055,0.013
"439",500,1,1,0.00730131845921278,0.007
"440",500,1,1,0.0102505730465055,0.01
"441",500,1,0,0.00903192721307278,0.009
"442",500,1,0,0.00706008216366172,0.007
"443",500,1,0,0.00789544079452753,0.008
"444",500,1,1,0.00178513140417635,0.002
"445",500,1,0,0.00990314688533545,0.01
"446",500,1,1,0.0130602587014437,0.013
"447",500,1,0,0.0141680547967553,0.014
"448",500,1,0,0.0173967722803354,0.017
"449",500,1,1,0.00325732561759651,0.003
"450",500,1,0,0.0166675373911858,0.017
"451",500,1,0,0.00597738195210695,0.006
"452",500,1,0,0.0153629686683416,0.015
"453",500,1,0,0.00455535296350718,0.005
"454",500,1,0,0.0105189792811871,0.011
"455",500,1,1,0.00778234982863069,0.008
"456",500,1,0,0.0128164812922478,0.013
"457",500,1,0,0.0144756697118282,0.014
"458",500,1,1,0.0159288346767426,0.016
"459",500,1,1,0.00188584113493562,0.002
"460",500,1,0,0.00828980561345816,0.008
"461",500,1,1,0.0085268672555685,0.009
"462",500,1,1,0.0154145350679755,0.015
"463",500,1,1,0.010616741143167,0.011
"464",500,1,1,0.0132184522226453,0.013
"465",500,1,0,0.0163686480373144,0.016
"466",500,1,0,0.00708987237885594,0.007
"467",500,1,1,0.00195187656208873,0.002
"468",500,1,1,0.00926944427192211,0.009
"469",500,1,1,0.000745819648727775,0.001
"470",500,1,0,0.0168420281261206,0.017
"471",500,1,1,0.00163691747002304,0.002
"472",500,1,0,0.000803151226136833,0.001
"473",500,1,1,0.0102193793281913,0.01
"474",500,1,1,0.00495884660631418,0.005
"475",500,1,0,0.00440568802878261,0.004
"476",500,1,1,0.0128909330815077,0.013
"477",500,1,1,0.00328061007894576,0.003
"478",500,1,0,0.00852811243385077,0.009
"479",500,1,0,0.0180763900279999,0.018
"480",500,1,0,0.00611128844320774,0.006
"481",500,1,1,0.00398571230471134,0.004
"482",500,1,1,0.013746976852417,0.014
"483",500,1,0,0.00583209982141852,0.006
"484",500,1,0,0.0151500701904297,0.015
"485",500,1,1,0.00752679677680135,0.008
"486",500,1,0,0.0124016841873527,0.012
"487",500,1,0,0.0148382177576423,0.015
"488",500,1,1,0.00168335891794413,0.002
"489",500,1,1,0.00582863902673125,0.006
"490",500,1,0,0.0019036860903725,0.002
"491",500,1,1,0.00862113479524851,0.009
"492",500,1,0,0.0179660376161337,0.018
"493",500,1,0,0.00387644837610424,0.004
"494",500,1,0,0.00338825536891818,0.003
"495",500,1,1,0.00197145156562328,0.002
"496",500,1,1,0.0057868123985827,0.006
"497",500,1,0,0.00316691747866571,0.003
"498",500,1,1,0.0128135569393635,0.013
"499",500,1,0,0.0136821260675788,0.014
"500",500,1,0,0.0123601006343961,0.012
"501",500,1,0,0.0159677024930716,0.016
"502",500,1,0,0.00251085544005036,0.003
"503",500,1,0,0.0113517632707953,0.011
"504",500,1,0,0.00664517050608993,0.007
"505",500,1,1,0.0192606914788485,0.019
"506",500,1,0,0.0101093212142587,0.01
"507",500,1,1,0.00513027142733335,0.005
"508",500,1,1,0.0130246337503195,0.013
"509",500,1,0,0.0157504864037037,0.016
"510",500,1,1,0.0126129044219851,0.013
"511",500,1,1,0.0068979705683887,0.007
"512",500,1,1,0.0171840488910675,0.017
"513",500,1,0,0.0185772646218538,0.019
"514",500,1,0,0.0100771402940154,0.01
"515",500,1,0,0.00778216263279319,0.008
"516",500,1,1,0.0189282931387424,0.019
"517",500,1,0,0.00296155782416463,0.003
"518",500,1,0,0.0164612047374249,0.016
"519",500,1,0,0.014851288869977,0.015
"520",500,1,0,0.0104901641607285,0.01
"521",500,1,1,0.0162038337439299,0.016
"522",500,1,1,0.00271194870583713,0.003
"523",500,1,0,0.0053897057659924,0.005
"524",500,1,1,0.0152199994772673,0.015
"525",500,1,1,0.0111875524744391,0.011
"526",500,1,1,0.00915453396737576,0.009
"527",500,1,0,8.83137981873006e-05,0
"528",500,1,0,0.00269942195154727,0.003
"529",500,1,0,0.0198987536132336,0.02
"530",500,1,1,0.00977487303316593,0.01
"531",500,1,0,0.00224541127681732,0.002
"532",500,1,1,0.00905962102115154,0.009
"533",500,1,1,0.00414386577904224,0.004
"534",500,1,1,0.00427416572347283,0.004
"535",500,1,1,0.00985356792807579,0.01
"536",500,1,0,0.0106594460085034,0.011
"537",500,1,0,0.00228654849343002,0.002
"538",500,1,1,0.0185795705765486,0.019
"539",500,1,1,0.00123847054783255,0.001
"540",500,1,0,0.0149123491719365,0.015
"541",500,1,1,0.0129719143733382,0.013
"542",500,1,0,0.0181010942906141,0.018
"543",500,1,0,0.0136477304622531,0.014
"544",500,1,0,0.00324430456385016,0.003
"545",500,1,0,0.0155314449220896,0.016
"546",500,1,0,0.019879411906004,0.02
"547",500,1,0,0.00250610685907304,0.003
"548",500,1,0,0.00965092983096838,0.01
"549",500,1,0,0.0119370156899095,0.012
"550",500,1,0,0.00880689173936844,0.009
"551",500,1,1,0.014739016070962,0.015
"552",500,1,1,0.00894638430327177,0.009
"553",500,1,1,0.0147705320268869,0.015
"554",500,1,1,0.0192326977849007,0.019
"555",500,1,0,0.00755790993571281,0.008
"556",500,1,0,0.0146076194941998,0.015
"557",500,1,0,0.0179143659770489,0.018
"558",500,1,0,0.0151434624567628,0.015
"559",500,1,0,0.00206534867174923,0.002
"560",500,1,0,0.0139847444370389,0.014
"561",500,1,0,0.0169349201023579,0.017
"562",500,1,1,0.0151356598362327,0.015
"563",500,1,1,0.00658379122614861,0.007
"564",500,1,1,0.00979879125952721,0.01
"565",500,1,0,0.00639276718720794,0.006
"566",500,1,1,0.00698335375636816,0.007
"567",500,1,0,0.0116533953696489,0.012
"568",500,1,0,0.0186556484550238,0.019
"569",500,1,0,0.000355107273207977,0
"570",500,1,1,0.0157915968447924,0.016
"571",500,1,1,0.0102841313928366,0.01
"572",500,1,0,0.0108003839850426,0.011
"573",500,1,1,0.0176631882786751,0.018
"574",500,1,0,0.0166346412152052,0.017
"575",500,1,0,0.0138370981439948,0.014
"576",500,1,1,0.0112988380715251,0.011
"577",500,1,0,0.012311783619225,0.012
"578",500,1,1,0.0106786219403148,0.011
"579",500,1,1,0.0188493132591248,0.019
"580",500,1,0,0.00685971463099122,0.007
"581",500,1,0,0.00533982366323471,0.005
"582",500,1,0,0.00960224121809006,0.01
"583",500,1,1,0.00998817756772041,0.01
"584",500,1,0,0.00166795728728175,0.002
"585",500,1,1,0.0102538848295808,0.01
"586",500,1,0,0.017402321100235,0.017
"587",500,1,0,0.00271086348220706,0.003
"588",500,1,1,0.00150989403482527,0.002
"589",500,1,0,0.0189940650016069,0.019
"590",500,1,1,0.0137817338109016,0.014
"591",500,1,1,0.00151680700946599,0.002
"592",500,1,0,0.0139370262622833,0.014
"593",500,1,1,0.0179136451333761,0.018
"594",500,1,0,0.0179138481616974,0.018
"595",500,1,0,0.0198433361947536,0.02
"596",500,1,0,0.00187872326932847,0.002
"597",500,1,1,0.015074510127306,0.015
"598",500,1,1,0.00286660739220679,0.003
"599",500,1,0,0.0167043302208185,0.017
"600",500,1,1,0.00646230531856418,0.006
"601",500,1,1,0.0158756412565708,0.016
"602",500,1,0,0.0191494468599558,0.019
"603",500,1,1,0.00680546555668116,0.007
"604",500,1,1,0.0172384344041348,0.017
"605",500,1,1,0.0159401353448629,0.016
"606",500,1,0,0.00325913797132671,0.003
"607",500,1,1,0.0121316146105528,0.012
"608",500,1,1,0.0124304173514247,0.012
"609",500,1,1,0.0134262898936868,0.013
"610",500,1,1,0.00505982432514429,0.005
"611",500,1,1,0.00923267193138599,0.009
"612",500,1,0,0.0187468733638525,0.019
"613",500,1,1,0.00927101541310549,0.009
"614",500,1,0,0.0175817031413317,0.018
"615",500,1,1,0.0090227210894227,0.009
"616",500,1,1,0.0108286747708917,0.011
"617",500,1,0,0.00155007652938366,0.002
"618",500,1,1,0.0158044658601284,0.016
"619",500,1,1,0.00348793459124863,0.003
"620",500,1,0,0.0120924701914191,0.012
"621",500,1,0,0.00768808228895068,0.008
"622",500,1,0,0.0064852200448513,0.006
"623",500,1,1,0.00699993781745434,0.007
"624",500,1,0,0.010874561034143,0.011
"625",500,1,1,0.0074013490229845,0.007
"626",500,1,0,0.0180258229374886,0.018
"627",500,1,0,0.0155375925824046,0.016
"628",500,1,1,0.0109179699793458,0.011
"629",500,1,1,0.00676838029175997,0.007
"630",500,1,0,0.00778212165459991,0.008
"631",500,1,0,0.00273060868494213,0.003
"632",500,1,1,0.00412363698706031,0.004
"633",500,1,1,0.001549172680825,0.002
"634",500,1,0,0.0174598470330238,0.017
"635",500,1,1,0.0100855613127351,0.01
"636",500,1,0,0.00652703316882253,0.007
"637",500,1,0,0.00887673441320658,0.009
